ano,mes,data,regiao,uf,setor_consumo,consumo_mwh,demanda_pico,temperatura_media,tarifa_media,populacao,eficiencia_energetica,emissao_co2,nivel_demanda
2015,7,2015-07-01,Nordeste,BA,Público,348280.2,3710.63,25.8,0.6,1805315,93.91,31056.48,Crítico
2015,7,2015-07-01,Nordeste,PE,Comercial,55280.4,2392.21,28.0,1.06,3623943,61.33,63992.75,Crítico
2015,7,2015-07-01,Nordeste,PE,Público,23690.09,35137.24,24.6,0.56,4680546,58.49,37536.09,Crítico
2015,7,2015-07-01,Nordeste,CE,Industrial,18853.8,5747.84,20.4,0.63,2903659,68.73,50776.78,Crítico
2015,7,2015-07-01,Nordeste,CE,Público,82048.46,3991.49,33.6,0.83,158761,64.34,16777.5,Crítico
2015,7,2015-07-01,Nordeste,MA,Comercial,40583.12,5864.01,30.9,0.69,944418,62.31,34945.12,Baixo
2015,7,2015-07-01,Nordeste,PB,Comercial,75954.5,2061.17,24.5,0.9,5409144,73.22,20569.84,Alto
2015,7,2015-07-01,Centro-Oeste,DF,Rural,56767.22,2148.29,27.6,0.65,2998933,70.41,73983.74,Crítico
2015,7,2015-07-01,Centro-Oeste,GO,Comercial,5743.44,1998.02,22.9,0.66,4345162,49.66,12497.83,Médio
2015,7,2015-07-01,Centro-Oeste,GO,Público,29780.95,1381.28,19.7,0.64,4751567,61.25,73747.4,Baixo
2015,7,2015-07-01,Centro-Oeste,MT,Residencial,15315.73,2461.71,13.5,1.0,2191263,45.92,17707.57,Crítico
2015,7,2015-07-01,Centro-Oeste,MS,Comercial,126270.75,2434.36,24.5,0.56,3382726,62.6,5541.07,Médio
2015,7,2015-07-01,Sudeste,SP,Público,70500.78,1289.55,22.2,0.66,3994691,56.63,62844.45,Crítico
2015,7,2015-07-01,Sudeste,SP,Industrial,23646.8,8746.32,30.7,1.13,1342544,78.89,28403.3,Alto
2015,7,2015-07-01,Sudeste,SP,Público,46212.95,1195.89,27.3,0.95,4200175,65.49,78190.03,Alto
2015,7,2015-07-01,Sudeste,RJ,Residencial,10600.9,3407.67,21.6,0.61,1296625,81.21,909.13,Alto
2015,7,2015-07-01,Sudeste,RJ,Residencial,43418.52,9219.93,16.9,1.06,677575,49.05,47067.14,Alto
2015,7,2015-07-01,Sudeste,RJ,Rural,26745.95,1594.89,36.8,0.8,4073519,74.15,69471.07,Crítico
2015,7,2015-07-01,Sudeste,RJ,Industrial,18364.84,2890.59,19.2,0.55,1601867,80.21,61887.28,Crítico
2015,7,2015-07-01,Sudeste,MG,Comercial,28462.06,33087.18,26.1,1.06,5847740,80.22,79231.62,Alto
2015,7,2015-07-01,Sudeste,MG,Rural,15929.89,3678.68,21.5,0.78,1984846,86.65,66427.35,Baixo
2015,7,2015-07-01,Sudeste,MG,Comercial,31208.97,399.75,19.2,1.02,1430755,70.67,75421.7,Baixo
2015,7,2015-07-01,Sudeste,ES,Residencial,75555.27,1412.53,26.4,0.9,2665005,80.54,32871.81,Baixo
2015,7,2015-07-01,Sudeste,ES,Comercial,4342.67,9307.37,28.0,0.91,1704699,70.05,4126.71,Médio
2015,7,2015-07-01,Sudeste,ES,Rural,23572.82,1640.11,27.7,0.8,1891986,52.99,53273.22,Médio
2015,7,2015-07-01,Sul,PR,Rural,6793.23,667.5,22.6,0.72,1321374,79.56,12423.37,Crítico
2015,7,2015-07-01,Sul,PR,Público,100918.77,2264.87,26.9,0.86,4671413,46.44,75888.06,Médio
2015,7,2015-07-01,Sul,SC,Industrial,15057.87,2038.59,28.8,0.97,5428002,64.11,31962.2,Crítico
2015,7,2015-07-01,Sul,SC,Industrial,8610.73,2198.88,20.2,0.62,218641,61.86,46028.61,Médio
2015,7,2015-07-01,Sul,RS,Residencial,40465.69,625.66,27.6,0.61,2314748,54.07,57503.37,Baixo
2015,7,2015-07-01,Sul,RS,Comercial,10633.61,5614.2,21.7,0.55,1301221,89.39,13663.67,Médio
2015,8,2015-08-01,Norte,AM,Rural,123955.39,13855.91,26.9,0.7,475568,58.0,75550.48,Médio
2015,8,2015-08-01,Norte,PA,Comercial,22590.59,354.91,31.6,0.87,706924,47.49,6024.18,Baixo
2015,8,2015-08-01,Norte,PA,Residencial,43504.76,5668.68,29.2,0.92,2721921,64.64,15781.46,Alto
2015,8,2015-08-01,Norte,RO,Industrial,19663.41,896.72,29.3,0.62,5684606,65.36,4462.01,Crítico
2015,8,2015-08-01,Norte,TO,Rural,18350.06,2284.91,29.1,1.11,3944094,62.01,59818.62,Médio
2015,8,2015-08-01,Nordeste,BA,Comercial,22879.86,7094.44,29.7,0.94,1325654,91.79,48983.86,Alto
2015,8,2015-08-01,Nordeste,BA,Rural,24632.14,2433.3,31.3,0.62,5633609,85.85,33970.19,Médio
2015,8,2015-08-01,Nordeste,PE,Industrial,4789.16,1388.86,20.9,0.73,235923,50.39,58734.24,Crítico
2015,8,2015-08-01,Nordeste,PE,Industrial,114634.34,15091.16,24.0,0.66,810595,58.37,15586.62,Alto
2015,8,2015-08-01,Nordeste,CE,Comercial,59492.17,6351.96,25.4,0.99,5370674,57.09,42151.7,Médio
2015,8,2015-08-01,Nordeste,CE,Residencial,21400.97,5242.47,22.9,0.75,3649068,61.74,34658.73,Crítico
2015,8,2015-08-01,Nordeste,MA,Residencial,13330.55,93357.13,28.3,0.91,5321849,73.5,56157.94,Médio
2015,8,2015-08-01,Nordeste,PB,Público,3500.25,2619.19,19.3,0.88,3007808,49.73,68071.67,Médio
2015,8,2015-08-01,Centro-Oeste,DF,Comercial,22243.91,3338.56,30.2,1.08,4508056,76.23,44807.03,Baixo
2015,8,2015-08-01,Centro-Oeste,GO,Comercial,22093.26,9185.82,30.1,0.91,4300737,81.15,40235.14,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Residencial,28985.87,9300.05,31.6,1.14,5816406,85.48,74764.34,Crítico
2015,8,2015-08-01,Centro-Oeste,MT,Comercial,21934.68,1348.46,18.5,0.7,2442695,83.59,30436.58,Crítico
2015,8,2015-08-01,Centro-Oeste,MS,Comercial,37607.59,3897.26,25.4,0.85,3053237,70.0,54057.53,Médio
2015,8,2015-08-01,Sudeste,SP,Comercial,79899.11,556.61,29.0,0.77,2317359,71.83,16616.05,Médio
2015,8,2015-08-01,Sudeste,SP,Público,11609.7,7709.27,22.6,1.04,3769414,51.37,52393.27,Baixo
2015,8,2015-08-01,Sudeste,SP,Rural,16470.02,3891.79,21.0,0.75,2962327,93.56,32084.67,Alto
2015,8,2015-08-01,Sudeste,RJ,Público,101793.19,789.94,30.9,0.59,592866,71.95,47879.87,Baixo
2015,8,2015-08-01,Sudeste,RJ,Rural,11114.07,11861.81,26.5,0.72,3737950,90.44,18369.35,Médio
2015,8,2015-08-01,Sudeste,RJ,Rural,51701.83,1695.59,27.4,1.02,2417974,94.98,53703.83,Alto
2015,8,2015-08-01,Sudeste,RJ,Comercial,17367.12,1695.0,22.8,0.71,2890905,87.97,42881.99,Médio
2015,8,2015-08-01,Sudeste,MG,Público,7883.13,3351.77,20.5,0.7,4591468,82.53,11691.77,Alto
2015,8,2015-08-01,Sudeste,MG,Rural,34826.09,8498.49,33.9,1.05,3675768,53.63,38093.18,Crítico
2015,8,2015-08-01,Sudeste,MG,Residencial,52158.44,17667.05,33.7,0.58,5055189,93.99,15343.27,Baixo
2015,8,2015-08-01,Sudeste,ES,Público,46037.45,5963.59,24.3,0.61,5783427,48.54,35598.42,Alto
2015,8,2015-08-01,Sudeste,ES,Rural,49673.25,1417.03,27.5,0.9,4571604,89.73,1792.71,Médio
2015,8,2015-08-01,Sudeste,ES,Público,21630.45,10441.6,22.2,0.8,4546170,90.69,73135.78,Médio
2015,8,2015-08-01,Sul,PR,Público,14012.84,3113.5,25.7,1.09,5417168,59.94,60128.99,Baixo
2015,8,2015-08-01,Sul,PR,Residencial,16411.74,19226.47,20.8,0.63,2885044,63.68,50543.44,Baixo
2015,8,2015-08-01,Sul,SC,Rural,5132.28,7142.92,20.1,0.84,472698,50.64,37663.53,Baixo
2015,8,2015-08-01,Sul,SC,Comercial,1886.69,1451.14,27.7,0.98,5060126,51.99,55184.52,Alto
2015,8,2015-08-01,Sul,RS,Público,19864.62,1176.84,18.3,0.89,5550603,87.43,23158.66,Médio
2015,8,2015-08-01,Sul,RS,Industrial,6419.63,394.33,18.1,0.84,931600,77.95,31475.86,Médio
2015,9,2015-09-01,Norte,AM,Rural,5605.89,3667.84,16.2,0.56,686029,73.54,35028.63,Alto
2015,9,2015-09-01,Norte,PA,Público,44201.61,1705.05,28.3,0.93,928913,87.98,42122.44,Alto
2015,9,2015-09-01,Norte,PA,Rural,6607.55,7123.78,27.2,0.66,5029644,67.39,5224.92,Crítico
2015,9,2015-09-01,Norte,RO,Público,14154.58,1306.12,21.0,0.64,153663,58.89,36453.68,Médio
2015,9,2015-09-01,Norte,TO,Comercial,28800.53,600.67,24.4,0.85,682937,76.42,30934.29,Médio
2015,9,2015-09-01,Nordeste,BA,Rural,14276.88,8497.21,24.7,1.11,3069895,63.62,7545.71,Médio
2015,9,2015-09-01,Nordeste,BA,Residencial,19431.11,623.42,30.7,0.72,4866091,73.75,3472.62,Alto
2015,9,2015-09-01,Nordeste,PE,Público,10983.19,3094.67,24.1,0.63,4100111,87.87,14555.64,Baixo
2015,9,2015-09-01,Nordeste,PE,Rural,21237.07,1697.27,31.3,1.11,5225078,53.38,76530.46,Crítico
2015,9,2015-09-01,Nordeste,CE,Industrial,9836.04,4411.81,28.2,1.0,302834,49.15,46065.57,Alto
2015,9,2015-09-01,Nordeste,CE,Comercial,18534.41,19984.84,26.4,0.92,4072905,45.23,42806.88,Alto
2015,9,2015-09-01,Nordeste,MA,Público,14910.12,1144.01,31.3,0.96,513949,46.76,34639.95,Médio
2015,9,2015-09-01,Nordeste,PB,Industrial,10633.34,1080.82,15.6,0.57,5277264,71.56,62416.61,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Público,79466.53,10235.04,20.2,1.04,1102713,51.75,55580.94,Alto
2015,9,2015-09-01,Centro-Oeste,GO,Comercial,8632.65,1802.05,23.8,1.1,2956503,51.71,33713.74,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Público,72264.1,4396.42,22.8,0.57,1074729,74.35,59374.39,Alto
2015,9,2015-09-01,Centro-Oeste,MT,Rural,11859.36,2990.02,18.8,0.68,1313506,86.89,63689.94,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Residencial,52075.13,55372.26,18.3,0.74,5311373,53.08,38890.59,Alto
2015,9,2015-09-01,Sudeste,SP,Industrial,92150.75,1173.66,22.5,0.72,4015442,74.48,7701.84,Baixo
2015,9,2015-09-01,Sudeste,SP,Público,10225.6,2046.34,21.9,0.81,4192533,70.44,147.14,Crítico
2015,9,2015-09-01,Sudeste,SP,Industrial,2157.05,4678.28,22.7,0.68,707261,69.55,30867.95,Crítico
2015,9,2015-09-01,Sudeste,RJ,Rural,29497.52,3855.47,24.3,0.64,1784823,93.84,65091.21,Alto
2015,9,2015-09-01,Sudeste,RJ,Rural,16085.48,21838.92,31.7,1.13,2450893,71.78,61410.47,Alto
2015,9,2015-09-01,Sudeste,RJ,Público,12538.33,256.84,21.1,0.89,3289050,93.69,57367.7,Baixo
2015,9,2015-09-01,Sudeste,RJ,Industrial,59192.18,5247.81,16.9,0.92,3845746,78.7,45736.64,Alto
2015,9,2015-09-01,Sudeste,MG,Industrial,33074.43,1322.04,23.1,0.63,2706210,85.11,67577.76,Crítico
2015,9,2015-09-01,Sudeste,MG,Público,89962.75,640.24,26.3,0.71,3072508,80.24,10847.41,Crítico
2015,9,2015-09-01,Sudeste,MG,Industrial,34482.1,1347.29,26.6,1.08,3182850,71.56,17490.83,Crítico
2015,9,2015-09-01,Sudeste,ES,Residencial,10458.3,2397.9,21.2,0.8,4398647,53.11,44765.51,Baixo
2015,9,2015-09-01,Sudeste,ES,Industrial,6657.92,17000.01,29.6,0.78,2843303,68.44,53253.44,Alto
2015,9,2015-09-01,Sudeste,ES,Industrial,5609.4,641.08,25.2,0.83,5644599,73.02,2500.48,Alto
2015,9,2015-09-01,Sul,PR,Industrial,8271.82,409.95,21.2,0.57,912301,77.32,78037.86,Alto
2015,9,2015-09-01,Sul,PR,Residencial,10766.23,7856.78,26.2,0.62,4638566,85.61,2106.38,Crítico
2015,9,2015-09-01,Sul,SC,Comercial,14608.59,3349.17,25.6,0.64,4581540,47.99,75157.48,Alto
2015,9,2015-09-01,Sul,SC,Industrial,36504.19,1256.85,25.8,0.92,3576795,90.01,58416.17,Crítico
2015,9,2015-09-01,Sul,RS,Comercial,21712.8,644.77,22.3,1.06,2410342,83.85,31554.31,Crítico
2015,9,2015-09-01,Sul,RS,Industrial,16996.55,2008.41,25.6,0.67,2517177,81.91,16575.37,Médio
2015,10,2015-10-01,Norte,AM,Comercial,13879.97,991.51,23.0,1.05,5330288,49.05,69320.02,Médio
2015,10,2015-10-01,Norte,PA,Rural,18348.81,821.84,27.3,1.03,2061499,89.4,1235.62,Baixo
2015,10,2015-10-01,Norte,PA,Público,72534.44,9222.08,26.8,0.66,5777315,83.71,25681.37,Médio
2015,10,2015-10-01,Norte,RO,Público,29403.19,7519.65,24.8,0.95,5779253,92.17,28093.86,Alto
2015,10,2015-10-01,Norte,TO,Público,18038.97,6601.78,25.3,0.92,936235,48.81,3382.65,Baixo
2015,10,2015-10-01,Nordeste,BA,Comercial,17746.41,2266.73,20.3,0.76,295891,90.1,33816.34,Médio
2015,10,2015-10-01,Nordeste,BA,Residencial,14995.48,1791.39,25.4,0.58,2112985,49.2,66130.35,Médio
2015,10,2015-10-01,Nordeste,PE,Industrial,6722.86,3062.29,26.6,1.14,2434350,45.39,32838.01,Alto
2015,10,2015-10-01,Nordeste,PE,Rural,5438.61,7648.38,22.3,0.91,384125,57.9,58971.41,Crítico
2015,10,2015-10-01,Nordeste,CE,Residencial,97501.93,7513.05,24.1,1.07,577204,46.07,66293.35,Crítico
2015,10,2015-10-01,Nordeste,CE,Residencial,9019.37,8443.24,22.9,0.71,2693841,54.43,19243.09,Baixo
2015,10,2015-10-01,Nordeste,MA,Público,24649.33,749.22,27.0,1.01,527942,49.23,40240.37,Baixo
2015,10,2015-10-01,Nordeste,PB,Industrial,79961.79,7286.66,27.4,0.76,5490862,62.6,41906.6,Baixo
2015,10,2015-10-01,Centro-Oeste,DF,Comercial,6766.87,5333.04,16.7,0.71,127903,46.23,9665.02,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Residencial,24617.82,1546.32,26.5,0.97,4717608,94.87,44813.84,Alto
2015,10,2015-10-01,Centro-Oeste,GO,Residencial,9250.86,1548.8,26.2,0.86,5415850,86.99,50033.12,Crítico
2015,10,2015-10-01,Centro-Oeste,MT,Industrial,33173.14,977.03,29.1,0.59,3228985,63.02,76466.98,Médio
2015,10,2015-10-01,Centro-Oeste,MS,Público,38773.63,958.89,25.3,0.66,5182053,55.57,11813.61,Baixo
2015,10,2015-10-01,Sudeste,SP,Industrial,10323.93,1386.83,24.9,0.59,2204632,66.88,32143.75,Médio
2015,10,2015-10-01,Sudeste,SP,Público,8023.08,2440.45,29.3,1.13,3071414,66.33,17255.06,Baixo
2015,10,2015-10-01,Sudeste,SP,Comercial,31936.31,7198.79,39.0,0.61,4942665,78.7,34456.26,Médio
2015,10,2015-10-01,Sudeste,RJ,Rural,51431.24,1254.02,22.4,0.74,5215411,62.56,69978.81,Médio
2015,10,2015-10-01,Sudeste,RJ,Rural,31517.53,17846.1,28.5,0.94,4383903,86.04,79584.16,Baixo
2015,10,2015-10-01,Sudeste,RJ,Comercial,46922.81,26028.01,18.7,1.0,3122887,88.75,68536.88,Baixo
2015,10,2015-10-01,Sudeste,RJ,Industrial,26163.61,3984.33,28.8,0.7,2991975,49.22,56812.13,Baixo
2015,10,2015-10-01,Sudeste,MG,Industrial,24644.03,2478.6,33.1,1.06,472489,81.91,15873.31,Crítico
2015,10,2015-10-01,Sudeste,MG,Público,16485.24,1243.94,25.8,0.77,2503632,60.95,50696.62,Alto
2015,10,2015-10-01,Sudeste,MG,Industrial,44332.68,1065.92,26.5,0.82,5588746,47.78,69398.88,Médio
2015,10,2015-10-01,Sudeste,ES,Residencial,61471.87,1328.59,19.4,0.8,1174779,76.38,9901.61,Médio
2015,10,2015-10-01,Sudeste,ES,Rural,80195.0,1186.6,25.8,1.03,3422301,57.42,63282.31,Alto
2015,10,2015-10-01,Sudeste,ES,Rural,23678.43,4533.25,30.8,0.63,341752,84.73,64300.5,Baixo
2015,10,2015-10-01,Sul,PR,Industrial,151696.71,1745.63,25.1,0.95,4377267,92.34,12561.96,Médio
2015,10,2015-10-01,Sul,PR,Rural,41390.34,4755.78,31.1,0.57,515365,74.13,11964.84,Crítico
2015,10,2015-10-01,Sul,SC,Industrial,56050.17,3186.73,25.6,0.95,5578499,70.36,67279.23,Alto
2015,10,2015-10-01,Sul,SC,Industrial,41835.04,3609.96,23.0,0.96,2840970,90.24,19322.44,Crítico
2015,10,2015-10-01,Sul,RS,Industrial,158220.55,3254.22,28.9,0.7,2702323,81.97,28998.16,Médio
2015,10,2015-10-01,Sul,RS,Comercial,3306.14,11012.82,24.0,1.02,5067692,77.15,55886.53,Alto
2015,11,2015-11-01,Norte,AM,Público,10822.27,12433.67,19.4,0.81,3048105,80.68,46775.14,Médio
2015,11,2015-11-01,Norte,PA,Residencial,43327.72,821.56,19.1,0.99,3831245,66.77,24170.53,Crítico
2015,11,2015-11-01,Norte,PA,Comercial,4072.11,2991.77,26.8,0.81,4978880,59.22,44421.58,Baixo
2015,11,2015-11-01,Norte,RO,Residencial,22672.21,1716.65,26.2,1.1,4671067,77.57,52606.52,Crítico
2015,11,2015-11-01,Norte,TO,Público,136300.65,20935.71,24.3,0.91,4714960,68.36,52242.15,Baixo
2015,11,2015-11-01,Nordeste,BA,Comercial,38820.5,5103.07,20.4,0.62,1106846,83.22,20437.23,Baixo
2015,11,2015-11-01,Nordeste,BA,Industrial,75811.04,3908.31,26.3,0.77,2882045,54.62,13424.38,Médio
2015,11,2015-11-01,Nordeste,PE,Comercial,22729.23,3311.57,18.0,0.65,2368865,56.34,67664.05,Baixo
2015,11,2015-11-01,Nordeste,PE,Rural,12372.09,989.36,23.1,0.57,308924,74.87,6550.33,Alto
2015,11,2015-11-01,Nordeste,CE,Industrial,7152.25,6094.53,25.7,0.85,4552060,74.08,75901.48,Baixo
2015,11,2015-11-01,Nordeste,CE,Residencial,51708.06,2059.71,25.3,1.14,2131133,90.15,35414.56,Médio
2015,11,2015-11-01,Nordeste,MA,Industrial,23318.77,317.85,25.7,0.63,5707394,71.51,59543.86,Baixo
2015,11,2015-11-01,Nordeste,PB,Industrial,8067.67,975.82,27.0,1.02,4249210,48.54,75130.93,Crítico
2015,11,2015-11-01,Centro-Oeste,DF,Rural,9835.25,6890.22,13.4,1.13,4525336,57.22,8194.32,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Comercial,6948.07,929.38,24.5,0.64,4204604,48.24,35631.07,Médio
2015,11,2015-11-01,Centro-Oeste,GO,Comercial,1168.46,8367.41,21.6,0.95,1682453,87.52,34810.36,Alto
2015,11,2015-11-01,Centro-Oeste,MT,Rural,35450.26,13119.88,36.3,0.56,1203011,67.29,38337.81,Alto
2015,11,2015-11-01,Centro-Oeste,MS,Comercial,36827.93,1226.05,27.3,1.06,113996,85.95,50869.22,Baixo
2015,11,2015-11-01,Sudeste,SP,Industrial,172782.29,3520.17,30.4,0.93,2145358,89.57,26990.84,Alto
2015,11,2015-11-01,Sudeste,SP,Comercial,35031.12,1814.4,25.3,1.08,3830329,85.97,51988.28,Crítico
2015,11,2015-11-01,Sudeste,SP,Público,6099.4,4473.38,33.4,0.59,4398839,73.02,49659.15,Médio
2015,11,2015-11-01,Sudeste,RJ,Rural,4686.13,2926.91,25.8,1.09,3169704,53.92,30863.33,Baixo
2015,11,2015-11-01,Sudeste,RJ,Industrial,12844.0,17120.03,28.0,0.76,4374167,50.24,1302.34,Baixo
2015,11,2015-11-01,Sudeste,RJ,Comercial,20663.75,904.44,27.6,1.02,3556422,51.38,55526.36,Baixo
2015,11,2015-11-01,Sudeste,RJ,Industrial,25678.87,778.16,23.0,1.03,3556064,76.75,4110.81,Baixo
2015,11,2015-11-01,Sudeste,MG,Rural,6316.17,1233.69,22.6,1.07,4663902,63.87,33874.3,Alto
2015,11,2015-11-01,Sudeste,MG,Comercial,30098.95,14806.13,23.4,0.98,848034,86.36,21261.99,Baixo
2015,11,2015-11-01,Sudeste,MG,Rural,37803.5,7082.67,27.8,1.04,2895199,88.38,8241.63,Crítico
2015,11,2015-11-01,Sudeste,ES,Industrial,9368.49,6332.6,29.5,0.81,1969368,56.17,47721.98,Baixo
2015,11,2015-11-01,Sudeste,ES,Industrial,6516.43,1432.11,28.4,0.61,1182210,67.76,34176.92,Médio
2015,11,2015-11-01,Sudeste,ES,Rural,16067.33,5493.5,24.8,0.95,5622540,67.87,30633.48,Baixo
2015,11,2015-11-01,Sul,PR,Comercial,10171.19,3724.5,31.5,0.68,4889029,71.88,35487.75,Alto
2015,11,2015-11-01,Sul,PR,Rural,6928.82,3100.48,23.5,0.89,5930302,50.52,18086.12,Alto
2015,11,2015-11-01,Sul,SC,Comercial,8491.13,4248.18,16.0,0.69,1045290,94.78,76146.69,Baixo
2015,11,2015-11-01,Sul,SC,Comercial,15144.54,1971.26,24.1,0.91,505083,71.08,70647.78,Médio
2015,11,2015-11-01,Sul,RS,Industrial,22755.38,1532.65,28.0,0.71,5414523,89.32,60943.62,Crítico
2015,11,2015-11-01,Sul,RS,Industrial,16469.1,8565.56,19.6,1.14,5121672,56.62,70321.37,Alto
2015,12,2015-12-01,Norte,AM,Residencial,26815.36,1213.52,23.2,0.57,563100,75.49,79406.76,Médio
2015,12,2015-12-01,Norte,PA,Comercial,4075.37,3407.74,23.3,0.78,1945494,67.65,1274.69,Baixo
2015,12,2015-12-01,Norte,PA,Público,26656.2,1441.15,23.2,0.82,822362,63.4,40836.9,Médio
2015,12,2015-12-01,Norte,RO,Público,11748.52,2354.51,26.2,0.89,5538297,82.07,72747.35,Crítico
2015,12,2015-12-01,Norte,TO,Público,2382.18,292.87,23.8,1.12,3732002,90.51,9738.22,Crítico
2015,12,2015-12-01,Nordeste,BA,Comercial,24630.42,2405.28,16.3,1.15,3131017,51.59,40853.2,Crítico
2015,12,2015-12-01,Nordeste,BA,Público,67904.17,1352.32,22.6,1.09,3626979,52.77,61899.67,Crítico
2015,12,2015-12-01,Nordeste,PE,Rural,315157.08,6713.45,25.7,0.8,1271278,66.47,32568.12,Médio
2015,12,2015-12-01,Nordeste,PE,Industrial,6579.1,633.21,25.9,1.14,2254600,57.58,77307.24,Alto
2015,12,2015-12-01,Nordeste,CE,Comercial,18351.49,2339.0,31.8,0.78,2820634,84.18,70639.21,Crítico
2015,12,2015-12-01,Nordeste,CE,Comercial,14117.75,3721.79,22.2,0.99,1138249,88.14,63519.77,Crítico
2015,12,2015-12-01,Nordeste,MA,Residencial,11389.88,1690.02,28.8,0.71,2812547,57.82,15528.67,Crítico
2015,12,2015-12-01,Nordeste,PB,Comercial,23256.21,1476.91,30.6,0.71,1089200,92.31,35443.01,Baixo
2015,12,2015-12-01,Centro-Oeste,DF,Público,14271.75,1353.71,19.9,0.76,849873,53.87,9198.1,Baixo
2015,12,2015-12-01,Centro-Oeste,GO,Público,4550.15,481.13,30.1,0.97,3647873,67.14,69975.1,Médio
2015,12,2015-12-01,Centro-Oeste,GO,Público,3507.62,11490.15,25.6,0.8,5228747,55.17,48001.46,Médio
2015,12,2015-12-01,Centro-Oeste,MT,Público,11929.71,2102.76,32.0,0.81,4710408,94.05,79544.64,Baixo
2015,12,2015-12-01,Centro-Oeste,MS,Público,70152.41,1329.41,25.0,0.74,3211319,66.16,46495.27,Crítico
2015,12,2015-12-01,Sudeste,SP,Industrial,6028.52,2253.91,25.7,1.01,2365887,64.44,64817.29,Médio
2015,12,2015-12-01,Sudeste,SP,Residencial,16153.28,5953.14,26.0,0.73,5859022,73.46,57249.35,Alto
2015,12,2015-12-01,Sudeste,SP,Residencial,21602.27,9802.16,23.9,0.86,5166675,62.58,57219.04,Baixo
2015,12,2015-12-01,Sudeste,RJ,Comercial,24974.86,5571.32,21.3,0.83,754378,54.41,17883.71,Alto
2015,12,2015-12-01,Sudeste,RJ,Público,9734.73,9863.9,30.9,1.05,4759021,78.58,51170.25,Alto
2015,12,2015-12-01,Sudeste,RJ,Comercial,44123.47,612.73,28.9,1.04,3719713,55.47,72295.44,Crítico
2015,12,2015-12-01,Sudeste,RJ,Industrial,10557.86,5616.65,20.0,0.64,3151313,94.96,25832.82,Alto
2015,12,2015-12-01,Sudeste,MG,Rural,14028.18,500.68,18.9,0.63,5939442,48.79,79144.66,Médio
2015,12,2015-12-01,Sudeste,MG,Público,85938.26,1323.3,23.8,0.9,835490,75.14,56343.28,Alto
2015,12,2015-12-01,Sudeste,MG,Residencial,29539.2,893.81,29.7,0.87,3689234,71.29,39600.94,Baixo
2015,12,2015-12-01,Sudeste,ES,Rural,61577.79,3107.37,26.8,0.6,5457539,75.16,6711.86,Médio
2015,12,2015-12-01,Sudeste,ES,Residencial,88984.67,648.75,25.4,0.98,3848042,51.02,22017.09,Baixo
2015,12,2015-12-01,Sudeste,ES,Público,21017.98,894.54,22.1,0.93,3997052,84.48,36676.93,Médio
2015,12,2015-12-01,Sul,PR,Público,29161.97,8898.67,20.5,0.72,4248275,45.28,66451.17,Baixo
2015,12,2015-12-01,Sul,PR,Industrial,22607.7,612.0,26.6,1.07,4712493,68.72,68933.01,Médio
2015,12,2015-12-01,Sul,SC,Industrial,53817.3,387.01,28.9,0.81,571096,80.06,68263.17,Crítico
2015,12,2015-12-01,Sul,SC,Comercial,5617.2,9927.37,21.3,0.61,3781612,61.77,59473.02,Médio
2015,12,2015-12-01,Sul,RS,Residencial,20102.66,4093.02,21.8,0.93,3808855,74.33,10719.37,Crítico
2015,12,2015-12-01,Sul,RS,Residencial,17964.82,697.14,24.5,0.8,3416713,67.89,79540.19,Alto
2016,1,2016-01-01,Norte,AM,Rural,13024.27,2335.03,29.3,0.78,1889736,59.93,18339.76,Médio
2016,1,2016-01-01,Norte,PA,Rural,32040.2,1300.85,23.4,0.78,2338937,46.25,22400.48,Alto
2016,1,2016-01-01,Norte,PA,Público,27832.84,1768.28,20.5,0.82,4166441,80.78,47719.32,Baixo
2016,1,2016-01-01,Norte,RO,Comercial,29565.84,2138.13,27.0,1.1,487726,51.53,54229.29,Baixo
2016,1,2016-01-01,Norte,TO,Rural,7394.76,7207.66,22.7,1.06,4796820,85.39,19578.11,Crítico
2016,1,2016-01-01,Nordeste,BA,Rural,43160.59,13007.92,23.7,0.9,1079935,66.73,40012.91,Médio
2016,1,2016-01-01,Nordeste,BA,Comercial,16544.16,980.8,29.3,0.7,4733135,93.04,68374.85,Alto
2016,1,2016-01-01,Nordeste,PE,Público,16059.09,2842.2,33.2,0.98,1180781,52.62,33032.75,Médio
2016,1,2016-01-01,Nordeste,PE,Comercial,44762.67,1660.31,24.8,0.9,3981303,87.52,71114.63,Baixo
2016,1,2016-01-01,Nordeste,CE,Residencial,32367.89,2727.13,26.1,0.71,4898816,57.44,64945.35,Alto
2016,1,2016-01-01,Nordeste,CE,Público,57711.92,4979.62,22.4,1.06,3205144,55.48,68369.9,Crítico
2016,1,2016-01-01,Nordeste,MA,Residencial,11808.62,6073.52,30.8,1.05,3891573,73.95,7657.05,Crítico
2016,1,2016-01-01,Nordeste,PB,Residencial,21113.15,10612.28,20.6,0.73,1799717,71.55,45083.65,Crítico
2016,1,2016-01-01,Centro-Oeste,DF,Público,6851.86,6145.39,28.2,1.07,4148570,63.66,39733.39,Alto
